,Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Best Condition,Total Sqft,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
1490,2674,903225090,50,RM,5000,Pave,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,CBlock,TA,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004,660,0,1664,0.0,0.0,2,0,3,1,TA,7,Typ,2,Detchd,1950.0,Unf,2.0,420.0,Y,0,24,36,0,0,0,0,10,2006,159000,1,2668.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1491,1218,534428020,20,RL,12493,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,TA,No,ALQ,419.0,Rec,306.0,375.0,1100.0,GasA,TA,Y,SBrkr,1100,0,0,1100,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1960.0,RFn,1.0,312.0,Y,355,0,0,0,0,0,0,4,2008,141000,1,2200.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1492,2547,534403400,20,RL,10368,Pave,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,CBlock,TA,TA,No,ALQ,260.0,LwQ,748.0,0.0,1008.0,GasA,Ex,Y,SBrkr,1488,0,0,1488,1.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,1964.0,Fin,2.0,430.0,Y,154,60,0,0,0,0,0,4,2006,167000,1,2496.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1493,197,903227150,50,RM,6360,Pave,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,CBlock,TA,TA,No,Rec,360.0,LwQ,159.0,316.0,835.0,GasA,TA,Y,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,Gd,7,Min2,2,Detchd,1942.0,Unf,1.0,240.0,Y,0,0,35,0,148,0,0,3,2010,132000,1,2288.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1494,2091,906201022,20,RL,10357,Pave,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,TA,Mn,GLQ,738.0,Unf,0.0,172.0,910.0,GasA,Gd,Y,SBrkr,1442,0,0,1442,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,1990.0,Fin,2.0,719.0,Y,0,244,0,0,0,0,0,5,2007,179900,1,2352.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1495,87,532377060,20,RL,9819,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,CBlock,TA,TA,No,BLQ,450.0,Unf,0.0,432.0,882.0,GasA,TA,Y,SBrkr,900,0,0,900,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1970.0,Unf,1.0,280.0,Y,0,0,0,0,0,0,0,2,2010,122000,1,1782.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1496,690,535476240,20,RL,7936,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,TA,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1963.0,RFn,1.0,264.0,Y,0,0,0,0,0,0,0,4,2009,127000,1,2090.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1497,2364,527427210,120,RH,8773,Pave,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Story,6,5,2002,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,TA,No,GLQ,951.0,Unf,0.0,536.0,1487.0,GasA,Ex,Y,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,Gd,4,Typ,0,Attchd,2002.0,Fin,2.0,543.0,Y,196,68,0,0,0,0,0,9,2006,190000,1,2906.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1498,2050,905100080,85,RL,11235,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,TA,CBlock,Gd,TA,Av,BLQ,785.0,Unf,0.0,635.0,1420.0,GasA,Gd,Y,SBrkr,1452,0,0,1452,1.0,0.0,1,0,2,1,TA,6,Min2,1,Detchd,1964.0,Unf,2.0,572.0,Y,92,0,88,0,0,0,0,11,2007,158450,1,2872.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1499,769,905101260,80,RL,12886,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,TA,Av,ALQ,444.0,Unf,0.0,76.0,520.0,GasA,Ex,Y,SBrkr,1464,0,0,1464,0.0,1.0,2,0,3,1,TA,6,Min2,1,Attchd,1997.0,RFn,2.0,480.0,Y,302,0,0,0,100,0,0,10,2009,175000,1,1984.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1500,348,527108070,20,RL,14892,Pave,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,PConc,Ex,TA,Gd,GLQ,1320.0,Unf,0.0,426.0,1746.0,GasA,Ex,Y,SBrkr,1746,0,0,1746,1.0,0.0,2,0,3,1,Ex,7,Typ,2,Attchd,2006.0,Fin,3.0,758.0,Y,201,39,0,0,0,0,0,10,2009,377500,1,3492.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1501,200,903233120,50,RM,6240,Pave,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,TA,No,LwQ,448.0,Unf,0.0,480.0,928.0,GasA,TA,Y,FuseF,928,608,0,1536,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,1930.0,Unf,2.0,480.0,Y,0,10,0,0,0,0,0,3,2010,138400,1,2464.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1502,2759,906392100,20,RL,11645,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,434.0,1734.0,GasA,Ex,Y,SBrkr,1734,0,0,1734,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,Fin,2.0,660.0,Y,160,24,0,0,0,0,0,1,2006,260000,1,3468.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1503,1700,528114050,20,RL,14977,Pave,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,PConc,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,Ex,Y,SBrkr,1976,0,0,1976,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,908.0,Y,250,63,0,0,0,0,0,7,2007,440000,1,3952.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1504,876,907290070,20,RL,9100,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1212.0,1212.0,GasA,Ex,Y,SBrkr,1212,0,0,1212,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2001.0,RFn,2.0,573.0,Y,356,0,0,0,0,0,0,6,2009,178000,1,2424.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1505,2536,534201280,20,RL,8400,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,CBlock,TA,TA,Av,BLQ,1016.0,Unf,0.0,36.0,1052.0,GasA,Gd,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1968.0,RFn,1.0,288.0,Y,356,0,0,0,0,0,0,11,2006,138500,1,2104.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1506,1821,532354060,20,RL,7420,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,Rec,417.0,Unf,0.0,640.0,1057.0,GasA,TA,Y,SBrkr,1057,0,0,1057,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1977.0,Fin,2.0,576.0,Y,0,0,0,0,0,0,0,4,2007,132000,1,2114.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1507,2743,905452150,50,RL,9525,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,LwQ,468.0,Unf,0.0,532.0,1000.0,GasA,TA,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,TA,7,Typ,0,Attchd,1953.0,Unf,1.0,305.0,Y,0,0,0,0,0,0,0,7,2006,149900,1,2609.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1508,1329,903204010,50,RM,7425,Pave,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1.5Fin,7,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Gd,Y,SBrkr,1195,473,0,1668,0.0,0.0,1,1,3,1,Gd,8,Typ,0,Attchd,1945.0,Unf,1.0,252.0,Y,210,0,0,0,0,0,0,8,2008,108000,1,2340.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1509,1451,907203090,20,RL,7990,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,924.0,924.0,GasA,TA,Y,SBrkr,924,0,0,924,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1981.0,Unf,1.0,280.0,Y,0,0,0,0,0,0,0,4,2008,110000,1,1848.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1510,936,909451180,160,RM,1300,Pave,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,TA,No,ALQ,285.0,Unf,0.0,276.0,561.0,GasA,TA,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,TA,5,Typ,1,Attchd,1980.0,Fin,2.0,462.0,Y,150,0,0,0,0,0,0,5,2009,124000,1,1790.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1511,1948,535376010,45,RL,5500,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,882.0,882.0,GasA,Ex,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,1,1,TA,4,Typ,0,0,1980.0,0,0.0,0.0,Y,0,0,0,0,0,0,0,4,2007,103200,1,1764.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1512,1839,533208020,120,FV,3606,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,Gd,No,GLQ,937.0,Unf,0.0,415.0,1352.0,GasA,Ex,Y,SBrkr,1352,0,0,1352,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,2006.0,RFn,2.0,466.0,Y,0,241,0,0,0,0,0,8,2007,194000,1,2704.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1513,2057,905104170,20,RL,8978,Pave,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,948.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1968.0,Unf,1.0,300.0,Y,147,0,0,0,0,0,0,5,2007,108000,1,1896.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1514,558,532354230,20,RL,9079,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,CBlock,TA,TA,No,BLQ,864.0,Unf,0.0,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1961.0,Unf,1.0,440.0,Y,158,0,0,0,0,0,0,7,2009,122000,1,1728.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1515,2731,905351045,150,RL,1700,Pave,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,Basment,1980.0,Fin,1.0,450.0,Y,188,36,0,0,200,0,0,4,2006,148400,1,1990.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1516,791,905451340,20,RL,9571,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,TA,Y,FuseA,1276,0,0,1276,0.0,0.0,1,0,3,1,TA,5,Mod,0,Attchd,1958.0,Unf,1.0,350.0,Y,0,0,0,0,0,0,0,6,2009,60000,0,2552.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1517,1421,906223110,20,RL,9938,Pave,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,Gd,PConc,Gd,TA,No,GLQ,1271.0,Unf,0.0,331.0,1602.0,GasA,Ex,Y,SBrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,1994.0,RFn,2.0,534.0,Y,424,40,0,0,0,0,0,4,2008,226500,1,3228.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1518,2881,911175430,20,C (all),9000,Pave,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,430.0,480.0,GasA,TA,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,Detchd,1958.0,Unf,1.0,308.0,Y,0,0,0,0,0,0,0,10,2006,35311,0,960.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1519,2820,908103310,90,RL,7840,Pave,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,0.0,976.0,GasA,TA,Y,SBrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,TA,4,Typ,0,0,1958.0,0,0.0,0.0,Y,0,0,0,0,0,0,0,10,2006,127500,1,1988.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1520,1609,923426010,20,RL,12395,Pave,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,CBlock,TA,TA,No,ALQ,647.0,Unf,0.0,217.0,864.0,GasA,TA,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1984.0,Unf,2.0,484.0,Y,0,0,0,0,0,0,0,4,2008,137500,1,1753.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1521,1495,908151040,80,RL,9638,Pave,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,120.0,541.0,1029.0,GasA,TA,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1977.0,RFn,2.0,542.0,Y,292,0,0,0,0,0,0,11,2008,147000,1,2146.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1522,2388,528118020,60,RL,13418,Pave,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,BuiltIn,2004.0,Fin,3.0,691.0,Y,113,32,0,0,0,0,0,9,2006,309000,1,3569.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1523,938,909475040,20,RL,17597,Pave,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,CBlock,Gd,TA,No,GLQ,803.0,ALQ,419.0,581.0,1803.0,GasA,TA,Y,SBrkr,2365,0,0,2365,1.0,0.0,2,0,3,1,Ex,7,Min1,2,Attchd,1971.0,Fin,2.0,551.0,Y,200,144,0,0,0,0,0,7,2009,315000,1,4168.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1524,1194,534202130,20,RL,8872,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Detchd,1992.0,Unf,2.0,576.0,Y,0,240,0,0,0,0,0,12,2008,147000,1,1824.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1525,2429,528228575,120,RL,3982,Pave,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,1520.0,GasA,Ex,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,648.0,Y,312,0,0,0,0,0,0,10,2006,264561,1,3087.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1526,1937,535325280,80,RL,7134,Pave,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,Detchd,1962.0,Unf,2.0,572.0,Y,0,50,0,0,0,0,0,2,2007,130000,1,1744.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1527,1847,533221100,160,FV,2117,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,320.0,756.0,GasA,Ex,Y,SBrkr,769,756,0,1525,0.0,0.0,2,1,3,1,Gd,5,Typ,1,Detchd,2000.0,Unf,2.0,440.0,Y,0,0,0,0,0,0,0,6,2007,177000,1,2281.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1528,1550,910203090,50,RM,8155,Pave,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,Y,FuseA,780,420,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,0,2000.0,0,0.0,0.0,Y,0,0,96,0,0,0,0,7,2008,119000,1,1980.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1529,2705,904302030,20,RL,5500,Pave,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,Detchd,2004.0,Unf,1.0,246.0,Y,0,120,0,0,0,0,0,5,2006,157000,1,2146.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1530,2713,905106210,20,RL,11553,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,CBlock,TA,TA,No,BLQ,673.0,Unf,0.0,378.0,1051.0,GasA,TA,Y,SBrkr,1159,0,0,1159,0.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,1968.0,Unf,1.0,336.0,Y,466,0,0,0,0,0,0,7,2006,158000,1,2210.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1531,1938,535325320,50,RL,7150,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040,500,0,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,Detchd,2002.0,Unf,1.0,352.0,Y,0,0,0,0,0,0,0,8,2007,115000,0,2730.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1532,1819,532353120,20,RL,6285,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,TA,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1979.0,Unf,1.0,308.0,Y,192,0,0,0,0,0,0,3,2007,120750,1,1788.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1533,23,527368020,60,FV,7500,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,No,GLQ,533.0,Unf,0.0,281.0,814.0,GasA,Ex,Y,SBrkr,814,860,0,1674,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2000.0,RFn,2.0,663.0,Y,0,96,0,0,0,0,0,1,2010,216000,1,2488.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1534,2289,923228250,160,RM,2001,Pave,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1970.0,Unf,1.0,286.0,Y,0,0,0,0,0,0,0,1,2007,75000,1,1638.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
